sapi_id,nama_sapi,jenis_sapi,tgl_lahir,pemerahan_id,tgl_pemerahan,jumlah_susu,volume_pakan,jenis_pakan,kondisi_sapi,pemerah,status_reproduksi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,rQwCFMKb5bjx2n4cUl4b,2026-01-25 13:12:17,11,60,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,NkvOXB0RdwA0iASUGuYc,2026-01-26 13:12:17,15,53,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,kqyLZVyaJyuhBSeaLCLr,2026-01-27 13:12:17,11,50,Campuran,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,2KU95TR0hNoiB9R02w4Z,2026-01-28 13:12:17,15,59,Campuran,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,HVck4DGirVk9AM0Khtnc,2026-01-29 13:12:17,15,54,Rumput,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,fv7VIDt5Z2Wb6FY2Dz75,2026-01-30 13:12:17,10,58,Campuran,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,Qae8xpKY77BVifDlJYRd,2026-01-31 13:12:17,9,50,Campuran,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,ANeQGMMuBXBLlIFoYurW,2026-02-01 13:12:17,15,57,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,qmOS5GNlSPQ8NDPNISic,2026-02-02 13:12:17,19,58,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,l0BXMKZofDnR2h1k0hSf,2026-02-03 13:12:17,14,55,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,SQgtcutx9cLdZBDWg3hZ,2026-02-04 13:12:17,15,58,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,V8z2Am69XIJDfyqHS8zj,2026-02-05 13:12:17,15,53,Campuran,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,Pbz2j9FR3f0WHaHs4UBt,2026-02-06 13:12:17,15,57,Campuran,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,LxtOADnvhRlZcdnVa6hR,2026-02-07 13:12:17,10,60,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,B1wtva8N1s8RTZn3Y34p,2026-02-08 13:12:17,13,50,Rumput,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,4mCKULvq4xQLo9cOindc,2026-02-09 13:12:17,15,50,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,i8b7tJOt4HsdB9nAfctg,2026-02-10 13:12:17,16,53,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,cOFYJcUTdTx5miomYWcE,2026-02-11 13:12:17,11,55,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,AE92QH0XBnU6Q2fZFJNy,2026-02-12 13:12:17,14,58,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,1zUSjffz6sGGIvFBtk50,2026-02-13 13:12:17,11,58,Campuran,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,fMFlBmukVeh0xKEcQlHE,2026-02-14 13:12:17,12,51,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,ngNenCWPjO8ZF98f83rI,2026-02-15 13:12:17,12,51,Campuran,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,9UVToNG2NH4n7CEOxn9U,2026-02-16 13:12:17,13,55,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,cgxgthJzYhxKCj4Ost46,2026-02-17 13:12:17,15,53,Campuran,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,3B2kLoKRmvjHwq3Ph8Ad,2026-02-18 13:12:17,15,53,Campuran,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,Bt2HPEaKOhb70LmgNeze,2026-02-19 13:12:17,16,52,Campuran,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,ZVN9V3svoIgOQF2ASL9m,2026-02-20 13:12:17,13,53,Campuran,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,4jPLxBMI6FysjZ1plJkl,2026-02-21 13:12:17,11,51,Rumput,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,5HasghIO7Lh3tbOR8Nq6,2026-02-22 13:12:17,12,51,Campuran,Sehat,Sri Raharja,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,d6kk2C372HDu6FOKLQmj,2026-02-23 13:12:17,14,60,Rumput,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,Anyf41qRS6xqJco0VNHb,2026-02-24 13:12:17,16,50,Rumput,Sehat,Budi,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,6kHXltyB6kzVNjpcZB5h,2026-02-25 13:12:17,13,52,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,QMnlyAqgHFoZ0vGI79I0,2026-02-26 13:12:17,16,56,Rumput,Sehat,Joko,Laktasi
W1jP9TEBPttBpvPPdNOq,DARA SULIS,Perah jenis FH,2025-11-27 03:54:05,uQlVdMqJp2ZCuUKAZU1u,2026-02-27 13:12:17,11,59,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,OUXGykoxalbJCYQIrntj,2025-11-27 03:52:29,0,55,Campuran,Sehat,Sri Raharja,Hamil
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,f7pOv0OIJtpCRlWPoI6s,2025-11-28 08:43:35,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,eUf6fFewMZFVUs8KGT6j,2025-11-29 12:07:37,11,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,tVtpPxV3r2FRpcSUGXF4,2025-11-30 10:29:17,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,ILZBmkpV6ySjdchAxIpO,2025-12-01 10:16:56,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,lHBG683NB27BucDOraXB,2025-12-02 10:17:45,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,HNUZzQjDVsq7KHq81FTx,2025-12-02 18:52:19,11,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,DvayQqLI53N6JKjk1m4Z,2025-12-04 10:19:09,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,PkLRDlXHQKQfLcav4plj,2025-12-05 10:19:44,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,AbJEBuQJlx21O6qujTAS,2025-12-06 10:20:57,12,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,BHB7E7icV4YqkKCHFF0K,2025-12-07 10:21:27,10,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,BBFHpeYjePc5oGpWbsOI,2025-12-28 13:13:41,9,52,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,VRXl1g9U6O77YZUdwDms,2025-12-29 13:13:41,13,55,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,JoVLcdt6rlIrHjM5dlKA,2025-12-30 13:13:41,10,52,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Pt6QN6AyRZ2mC7IiFmk9,2025-12-31 13:13:41,16,57,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,z6EwKOb8uwzon353el5f,2026-01-01 13:13:41,15,56,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,5X3ubeDYv0pE7Wx7OLRo,2026-01-02 13:13:41,13,50,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,46XYuzT3WWKVPH8cIJxB,2026-01-03 13:13:41,18,52,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,1tVUnIKWiy2DZTiVIMvP,2026-01-04 13:13:41,15,60,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Fv6lTx4k8LnaULJLMlAU,2026-01-05 13:13:41,17,53,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,trqChhalE1sUbaKj91n1,2026-01-06 13:13:41,11,50,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,kOdlVJhjyGQdqtDZoYUj,2026-01-07 13:13:41,14,60,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Zs23YmkbmlodH1bgW90g,2026-01-08 13:13:41,11,56,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,PMU7UyurjQtHY5MNU9qQ,2026-01-09 13:13:41,15,57,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,iJB9Gg4cKugCPwEKG6Qv,2026-01-10 13:13:41,14,53,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,e0z7tJecMPh5yNM1jLkj,2026-01-11 13:13:41,12,59,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,vWAu7T1IMYMzqCHepAMQ,2026-01-12 13:13:41,11,52,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,tqbfx2ifxUugmTOkMFcG,2026-01-13 13:13:41,15,60,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,1RyahMnxwPrVg6QxRwx8,2026-01-14 13:13:41,13,53,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,YFpIIKwGGtEkgTHaSDOT,2026-01-15 13:13:41,16,50,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,pR7QuOyhL5rceKNSQjWW,2026-01-16 13:13:41,13,55,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,YMxpanYXvoPrhT1ZbVEY,2026-01-17 13:13:41,12,54,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Y7UJzyD4Cow3Z6ZTjhq2,2026-01-18 13:13:41,14,51,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,M7eBUfXzJQaavxxteQk9,2026-01-19 13:13:41,12,55,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,9aBzIePJRmCWe7TcxWeu,2026-01-20 13:13:41,13,59,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,9Mo1zwVUTot8CKJwuNMV,2026-01-21 13:13:41,12,50,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Dy21MqfEgMDNwqG1QpiJ,2026-01-22 13:13:41,12,57,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,7JMCTdnjvFX3TDBNfnSR,2026-01-23 13:13:41,15,57,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,lLsXfPcbA5PY4AHrzsk2,2026-01-24 13:13:41,15,54,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,4F4YKQ1nkem7A5ZzbMGV,2026-01-25 13:13:41,17,58,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,lFaYPUUcCL6dB8yHnrja,2026-01-26 13:13:41,11,58,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,MM7gpHlX5QGHmWkL5I7e,2026-01-27 13:13:41,13,50,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,VlRUfhWoT2ohFmtOp7bc,2026-01-28 13:13:41,15,51,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,4daFMtswh2q2BvAzsqxR,2026-01-29 13:13:41,12,58,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,7cIk01OauEPC6RQ32dTy,2026-01-30 13:13:41,11,50,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,IeZvOI6sTp7ol56aesuI,2026-01-31 13:13:41,10,51,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,67fArCuWqW9TXIQkrNm9,2026-02-01 13:13:41,16,58,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,thNc7Zu7yK8CHkTYVXdW,2026-02-02 13:13:41,11,60,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Pmo9Ne9yYZE71VAtRMKc,2026-02-03 13:13:41,12,52,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,TfLXERS63SKUjMIkXJUD,2026-02-04 13:13:41,16,60,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,ZHDrTh9quqsecjKh53Mr,2026-02-05 13:13:41,13,59,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,cPpDwwNeuJvFHrojFLaQ,2026-02-06 13:13:41,14,57,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,hxvcRrpg6IXfU3AAsLio,2026-02-07 13:13:41,12,52,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,9upHpv6kcF59BJ3t85R2,2026-02-08 13:13:41,14,59,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,uGIZRwGyv8yTtEQdNas2,2026-02-09 13:13:41,17,52,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,y2gBDUuQxkLWDpZOqlgt,2026-02-10 13:13:41,13,50,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,7X34b67ywfkbUc6tqU0U,2026-02-11 13:13:41,14,50,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,H5z2NyXQNSuCskWYExFj,2026-02-12 13:13:41,15,55,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,6wgKTOsqTuBrEIWlnccB,2026-02-13 13:13:41,14,58,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,YhTI4bQW1EFUyJUkqtCc,2026-02-14 13:13:41,14,51,Campuran,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,5mxsd8ZoqhktN07ybghv,2026-02-15 13:13:41,10,55,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,34tnbepMaPpsPtGoSuhk,2026-02-16 13:13:41,10,51,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,3rw9W8hMUDXO8VT6wf76,2026-02-17 13:13:41,12,50,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,pDVe5Y6CyJ8icfoAU9eh,2026-02-18 13:13:41,12,52,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,14prn4gtK5asZtXCQ5C3,2026-02-19 13:13:41,9,56,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,aGRiJfcF5iUT3oQYkdC6,2026-02-20 13:13:41,15,55,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,zVihp6jFfcbYwPoHks6W,2026-02-21 13:13:41,17,60,Campuran,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,jM0vl7fzdUtqSw6YQ0yZ,2026-02-22 13:13:41,14,54,Rumput,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,IuAYvjLdsbPKH4yJA34I,2026-02-23 13:13:41,17,52,Rumput,Sehat,Joko,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,mU58vQza1jBYQE0wyFUy,2026-02-24 13:13:41,11,57,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,Lbd3RFWqyXi79i4wzYR4,2026-02-25 13:13:41,13,56,Rumput,Sehat,Sri Raharja,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,RA9wXaz0fvYSKM9Tn9yr,2026-02-26 13:13:41,15,57,Campuran,Sehat,Budi,Laktasi
WNOAGeysX3qgc1Sdx8CA,Bibit SULIS,Perah jenis FH,2025-11-27 03:52:10,eurNrtgBcwi2DCebVSWt,2026-02-27 13:13:41,14,50,Rumput,Sehat,Joko,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,fN7DBhz8SuLZfZX57NAI,2025-11-27 09:10:51,4,50,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,PhoOLmK34lTtd7aUFini,2025-11-28 08:45:06,4,52,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,l98nCLrZ6PYHVbJV6uSZ,2025-11-29 12:08:15,6,52,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,nqdPq5TPv8uNRmzMWcyg,2025-11-30 10:29:58,5,50,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,zMBQG0jDFc7eh8TkVaC4,2025-12-01 10:22:16,5,50,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,cnxNQGUTD3rqGBlgODNR,2025-12-02 10:22:59,5,52,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,lrVSa5YYb1AoK1THV4bW,2025-12-02 18:53:08,18,53,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,XFDvDDMZtlXeUOj2yTrf,2025-12-04 10:23:43,5,50,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,FLrkiD02QRrF9HtD0B9v,2025-12-05 10:24:15,5,52,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,rHTfYcDQQUfTSTMs8GE7,2025-12-06 10:24:44,5,52,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,BEaKVjwq6wriTZWAhbc3,2025-12-07 10:25:30,5,52,Campuran,Sehat,Sri Raharja,Laktasi
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,E2PwnmINs0MOtKdDEVkm,2025-12-28 13:14:37,0,52,Campuran,Sehat,Sri Raharja,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,eGo3PIjSFsLwcgvKjZKi,2025-12-29 13:14:37,0,42,Rumput,Sehat,Sri Raharja,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,OIfFG7xSifvtwpq8PZFc,2025-12-30 13:14:37,0,50,Rumput,Sehat,Sri Raharja,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,4EwHBzqiu7UjXLYcrzqO,2025-12-31 13:14:37,0,43,Campuran,Sehat,Sri Raharja,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,1iPfe39Z0hLHXprPUhLo,2026-01-01 13:14:37,0,42,Campuran,Sehat,Budi,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,IQT3cyvZ9S5VTMHVha0h,2026-01-02 13:14:37,0,50,Campuran,Sehat,Sri Raharja,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,YoAIgFM9EAp6DMeXie0H,2026-01-03 13:14:37,0,46,Rumput,Sehat,Sri Raharja,Hamil
XwvGTnZzvO9kMv92NhaK,women Dirman,Perah peranakan FH,2022-11-27 05:00:11,KYRYlsYGChqvON91f6nt,2026-01-04 13:14:37,0,47,Campuran,Sehat,Budi,Hamil
